order_id,order_date,customer_id,country,city,channel,product_id,category,subcategory,unit_price,quantity,discount,revenue,cost
O1698,2023-07-18 00:00:00,C11523,USA,New York,Web,P1303,Beauty,Haircare,837.46,1,0.0,837.46,483.94
O1698,2023-07-18 00:00:00,C11523,USA,New York,Web,P1302,Beauty,Haircare,748.02,1,0.0,748.02,452.92
O1699,2024-08-10 00:00:00,C10610,India,Mumbai,Web,P1229,Sports,Fitness,545.51,5,0.0,2727.54,1821.8
O1700,2023-11-19 00:00:00,C10471,UK,Manchester,Web,P1073,Electronics,Audio,938.56,3,0.11,2516.67,1570.51
O1700,2023-11-19 00:00:00,C10471,UK,Manchester,Web,P1081,Home,Furniture,679.92,1,0.0,679.92,503.51
O1701,2023-09-08 00:00:00,C11606,Canada,Calgary,Web,P1075,Electronics,Audio,831.68,1,0.04,794.31,503.51
O1701,2023-09-08 00:00:00,C11606,Canada,Calgary,Web,P1089,Home,Furniture,479.38,2,0.27,700.61,692.4
O1702,2024-01-02 00:00:00,C11502,UK,Leeds,Web,P1092,Home,Furniture,1120.71,1,0.0,1120.71,791.06
O1702,2024-01-02 00:00:00,C11502,UK,Leeds,Web,P1018,Electronics,Phones,578.13,1,0.0,578.13,366.9
O1703,2023-04-20 00:00:00,C10582,Germany,Munich,Mobile App,P1102,Home,Kitchen,403.42,1,0.0,403.42,236.72
O1704,2024-03-12 00:00:00,C11136,Canada,Montreal,Retail Store,P1221,Sports,Fitness,660.53,6,0.13,3449.4,3010.43
O1704,2024-03-12 00:00:00,C11136,Canada,Montreal,Retail Store,P1020,Electronics,Laptops,868.15,1,0.0,868.15,523.44
O1705,2024-06-02 00:00:00,C10479,France,Marseille,Web,P1010,Electronics,Phones,34.71,3,0.08,95.42,83.3
O1705,2024-06-02 00:00:00,C10479,France,Marseille,Web,P1143,Fashion,Men,327.78,1,0.0,327.78,232.6
O1706,2023-05-31 00:00:00,C10412,Australia,Sydney,Retail Store,P1236,Sports,Fitness,297.63,1,0.0,297.54,228.73
O1707,2023-02-06 00:00:00,C10581,Australia,Sydney,Mobile App,P1106,Home,Kitchen,514.38,2,0.0,1028.77,726.14
O1707,2023-02-06 00:00:00,C10581,Australia,Sydney,Mobile App,P1232,Sports,Fitness,729.74,1,0.0,729.74,480.02
O1708,2023-05-29 00:00:00,C10236,USA,Austin,Mobile App,P1108,Home,Kitchen,218.66,5,0.0,1093.31,844.37
O1708,2023-05-29 00:00:00,C10236,USA,Austin,Mobile App,P1029,Electronics,Laptops,45.32,2,0.0,90.65,54.28
O1708,2023-05-29 00:00:00,C10236,USA,Austin,Mobile App,P1126,Home,Decor,1053.08,2,0.0,2106.17,1681.27
O1709,2023-04-07 00:00:00,C10236,Brazil,São Paulo,Marketplace,P1030,Electronics,Laptops,635.63,1,0.02,625.51,449.22
O1710,2023-12-07 00:00:00,C11445,France,Lyon,Mobile App,P1259,Sports,Athleisure,118.14,1,0.0,118.14,75.67
O1710,2023-12-07 00:00:00,C11445,France,Lyon,Mobile App,P1015,Electronics,Phones,208.37,1,0.0,208.37,123.98
O1711,2024-07-16 00:00:00,C11214,India,Delhi,Marketplace,P1275,Beauty,Skincare,686.21,3,0.0,2058.63,1271.16
O1711,2024-07-16 00:00:00,C11214,India,Delhi,Marketplace,P1275,Beauty,Skincare,558.31,3,0.05,1592.69,1334.97
O1712,2024-06-30 00:00:00,C10490,Netherlands,Amsterdam,Mobile App,P1161,Fashion,Women,487.04,1,0.0,487.04,332.36
O1712,2024-06-30 00:00:00,C10490,Netherlands,Amsterdam,Mobile App,P1027,Electronics,Laptops,681.15,1,0.13,595.98,454.27
O1712,2024-06-30 00:00:00,C10490,Netherlands,Amsterdam,Mobile App,P1065,Electronics,Audio,729.8,3,0.04,2098.0,1295.48
O1713,2023-07-10 00:00:00,C10562,Sweden,Gothenburg,Web,P1106,Home,Kitchen,513.42,2,0.0,1026.85,577.51
O1713,2023-07-10 00:00:00,C10562,Sweden,Gothenburg,Web,P1071,Electronics,Audio,244.22,2,0.0,488.44,347.26
O1714,2023-12-05 00:00:00,C10483,India,Hyderabad,Web,P1245,Sports,Athleisure,1407.06,1,0.0,1407.06,1079.1
O1714,2023-12-05 00:00:00,C10483,India,Hyderabad,Web,P1184,Fashion,Accessories,290.68,1,0.02,283.66,177.17
O1715,2023-12-08 00:00:00,C10950,India,Mumbai,Web,P1038,Electronics,Laptops,873.08,1,0.0,873.08,673.47
O1715,2023-12-08 00:00:00,C10950,India,Mumbai,Web,P1168,Fashion,Women,53.5,2,0.0,107.01,75.85
O1715,2023-12-08 00:00:00,C10950,India,Mumbai,Web,P1067,Electronics,Audio,1025.55,1,0.0,1025.55,588.8
O1716,2024-02-14 00:00:00,C11402,Australia,Melbourne,Web,P1266,Beauty,Skincare,640.89,2,0.0,1281.79,899.19
O1716,2024-02-14 00:00:00,C11402,Australia,Melbourne,Web,P1140,Fashion,Men,1465.91,1,0.0,1465.91,1102.8
O1717,2023-09-13 00:00:00,C11525,Canada,Toronto,Web,P1097,Home,Furniture,505.07,1,0.0,505.07,312.44
O1718,2023-07-20 00:00:00,C10227,UK,Bristol,Marketplace,P1128,Home,Decor,19.84,2,0.0,39.67,26.57
O1719,2023-10-27 00:00:00,C10460,Canada,Montreal,Mobile App,P1069,Electronics,Audio,1129.94,2,0.0,2259.89,1301.84
O1720,2023-06-03 00:00:00,C10097,Germany,Cologne,Retail Store,P1236,Sports,Fitness,352.59,1,0.0,352.59,227.17
O1720,2023-06-03 00:00:00,C10097,Germany,Cologne,Retail Store,P1002,Electronics,Phones,818.12,3,0.0,2454.35,1903.58
O1721,2023-07-21 00:00:00,C11436,India,Mumbai,Retail Store,P1032,Electronics,Laptops,87.72,3,0.0,263.17,185.84
O1722,2023-06-24 00:00:00,C11060,India,Delhi,Retail Store,P1200,Sports,Outdoor,688.36,1,0.13,597.86,427.09
O1722,2023-06-24 00:00:00,C11060,India,Delhi,Retail Store,P1123,Home,Decor,117.07,3,0.0,351.21,275.16
O1722,2023-06-24 00:00:00,C11060,India,Delhi,Retail Store,P1253,Sports,Athleisure,447.58,3,0.0,1342.75,955.89
O1723,2024-05-25 00:00:00,C10904,USA,San Francisco,Web,P1014,Electronics,Phones,201.33,2,0.0,402.65,317.92
O1723,2024-05-25 00:00:00,C10904,USA,San Francisco,Web,P1184,Fashion,Accessories,419.49,2,0.04,808.04,620.49
O1724,2024-08-15 00:00:00,C10244,Australia,Sydney,Web,P1008,Electronics,Phones,777.19,4,0.0,3108.75,2329.08
O1724,2024-08-15 00:00:00,C10244,Australia,Sydney,Web,P1076,Electronics,Audio,880.08,5,0.05,4184.59,2901.34
O1724,2024-08-15 00:00:00,C10244,Australia,Sydney,Web,P1047,Electronics,Accessories,894.43,3,0.05,2541.37,1739.34
O1725,2023-03-20 00:00:00,C10680,Canada,Vancouver,Web,P1115,Home,Kitchen,1237.51,2,0.05,2350.5,1491.7
O1725,2023-03-20 00:00:00,C10680,Canada,Vancouver,Web,P1053,Electronics,Accessories,977.37,3,0.15,2491.45,1791.81
O1725,2023-03-20 00:00:00,C10680,Canada,Vancouver,Web,P1228,Sports,Fitness,950.06,4,0.02,3727.82,2160.89
O1726,2023-09-25 00:00:00,C11141,Netherlands,Amsterdam,Web,P1107,Home,Kitchen,920.99,2,0.0,1841.97,1160.93
O1727,2024-10-23 00:00:00,C10880,Sweden,Malmö,Mobile App,P1168,Fashion,Women,54.33,4,0.08,200.98,146.91
O1727,2024-10-23 00:00:00,C10880,Sweden,Malmö,Mobile App,P1245,Sports,Athleisure,970.8,2,0.0,1941.61,1302.29
O1727,2024-10-23 00:00:00,C10880,Sweden,Malmö,Mobile App,P1016,Electronics,Phones,448.29,2,0.0,896.57,714.1
O1728,2024-04-22 00:00:00,C11591,Australia,Brisbane,Web,P1155,Fashion,Men,324.17,1,0.0,324.17,220.12
O1728,2024-04-22 00:00:00,C11591,Australia,Brisbane,Web,P1310,Beauty,Haircare,437.85,1,0.0,437.85,282.88
O1728,2024-04-22 00:00:00,C11591,Australia,Brisbane,Web,P1194,Fashion,Accessories,382.37,1,0.12,337.89,234.89
O1729,2024-04-28 00:00:00,C11367,Sweden,Gothenburg,Mobile App,P1154,Fashion,Men,1350.22,1,0.0,1350.22,984.79
O1729,2024-04-28 00:00:00,C11367,Sweden,Gothenburg,Mobile App,P1083,Home,Furniture,83.69,1,0.0,83.69,63.73
O1730,2023-12-30 00:00:00,C11422,Sweden,Gothenburg,Web,P1067,Electronics,Audio,1080.46,3,0.05,3072.99,2172.62
O1730,2023-12-30 00:00:00,C11422,Sweden,Gothenburg,Web,P1058,Electronics,Accessories,67.51,3,0.05,193.25,111.5
O1731,2024-05-16 00:00:00,C10664,Brazil,Rio de Janeiro,Retail Store,P1215,Sports,Outdoor,264.0,1,0.0,264.0,198.02
O1732,2023-03-10 00:00:00,C11130,Netherlands,Utrecht,Retail Store,P1166,Fashion,Women,358.42,2,0.0,716.83,512.07
O1733,2023-05-12 00:00:00,C11581,France,Marseille,Mobile App,P1197,Fashion,Accessories,1313.08,2,0.08,2410.77,1818.08
O1734,2023-09-14 00:00:00,C10170,UK,London,Marketplace,P1088,Home,Furniture,1021.53,2,0.0,2043.07,1614.29
O1734,2023-09-14 00:00:00,C10170,UK,London,Marketplace,P1195,Fashion,Accessories,347.58,6,0.0,2085.49,1657.12
O1735,2023-02-08 00:00:00,C10740,Sweden,Malmö,Mobile App,P1284,Beauty,Makeup,418.89,2,0.0,837.78,645.66
O1735,2023-02-08 00:00:00,C10740,Sweden,Malmö,Mobile App,P1270,Beauty,Skincare,782.14,1,0.0,782.14,620.79
O1735,2023-02-08 00:00:00,C10740,Sweden,Malmö,Mobile App,P1148,Fashion,Men,69.84,3,0.0,209.52,144.11
O1736,2024-07-21 00:00:00,C10175,Australia,Brisbane,Retail Store,P1318,Beauty,Haircare,168.8,2,0.1,304.09,268.76
O1736,2024-07-21 00:00:00,C10175,Australia,Brisbane,Retail Store,P1017,Electronics,Phones,798.74,4,0.08,2938.66,2162.49
O1736,2024-07-21 00:00:00,C10175,Australia,Brisbane,Retail Store,P1233,Sports,Fitness,686.98,1,0.0,686.98,414.06
O1737,2023-02-02 00:00:00,C10484,France,Marseille,Retail Store,P1090,Home,Furniture,196.38,2,0.09,359.29,292.49
O1737,2023-02-02 00:00:00,C10484,France,Marseille,Retail Store,P1293,Beauty,Makeup,548.4,4,0.0,2193.58,1618.0
O1737,2023-02-02 00:00:00,C10484,France,Marseille,Retail Store,P1172,Fashion,Women,663.3,1,0.08,607.92,448.85
O1738,2024-09-29 00:00:00,C10062,USA,New York,Marketplace,P1238,Sports,Fitness,913.41,2,0.0,1826.82,1446.2
O1738,2024-09-29 00:00:00,C10062,USA,New York,Marketplace,P1307,Beauty,Haircare,406.12,4,0.05,1535.61,920.91
O1739,2023-08-01 00:00:00,C10538,Netherlands,Amsterdam,Web,P1161,Fashion,Women,632.34,2,0.0,1264.68,981.6
O1739,2023-08-01 00:00:00,C10538,Netherlands,Amsterdam,Web,P1236,Sports,Fitness,348.03,1,0.0,348.03,231.53
O1740,2023-07-14 00:00:00,C10309,Germany,Hamburg,Mobile App,P1078,Electronics,Audio,271.47,3,0.13,708.11,539.42
O1740,2023-07-14 00:00:00,C10309,Germany,Hamburg,Mobile App,P1121,Home,Decor,1171.6,1,0.0,1171.6,836.5
O1740,2023-07-14 00:00:00,C10309,Germany,Hamburg,Mobile App,P1125,Home,Decor,374.72,2,0.0,749.43,429.24
O1741,2024-02-01 00:00:00,C11508,Germany,Hamburg,Marketplace,P1195,Fashion,Accessories,424.01,2,0.02,829.0,574.04
O1741,2024-02-01 00:00:00,C11508,Germany,Hamburg,Marketplace,P1144,Fashion,Men,328.84,1,0.0,328.84,201.16
O1741,2024-02-01 00:00:00,C11508,Germany,Hamburg,Marketplace,P1093,Home,Furniture,819.87,1,0.1,735.94,569.1
O1742,2024-02-17 00:00:00,C10897,USA,Austin,Web,P1297,Beauty,Makeup,301.0,1,0.0,301.0,185.4
O1742,2024-02-17 00:00:00,C10897,USA,Austin,Web,P1149,Fashion,Men,337.34,1,0.18,275.95,251.41
O1742,2024-02-17 00:00:00,C10897,USA,Austin,Web,P1317,Beauty,Haircare,210.44,1,0.0,210.44,118.02
O1743,2024-03-09 00:00:00,C11626,India,Hyderabad,Mobile App,P1190,Fashion,Accessories,127.13,4,0.0,508.51,280.09
O1743,2024-03-09 00:00:00,C11626,India,Hyderabad,Mobile App,P1006,Electronics,Phones,79.28,1,0.0,79.28,52.9
O1743,2024-03-09 00:00:00,C11626,India,Hyderabad,Mobile App,P1092,Home,Furniture,991.02,3,0.0,2973.06,1772.93
O1744,2024-07-21 00:00:00,C10713,Germany,Hamburg,Mobile App,P1129,Home,Decor,572.37,1,0.15,488.82,358.99
O1745,2023-08-17 00:00:00,C11586,Australia,Sydney,Retail Store,P1173,Fashion,Women,292.5,1,0.0,292.5,232.66
O1746,2023-08-24 00:00:00,C11630,Australia,Melbourne,Mobile App,P1290,Beauty,Makeup,49.33,1,0.0,49.33,32.55
O1747,2024-06-02 00:00:00,C10308,India,Bengaluru,Web,P1148,Fashion,Men,63.41,3,0.0,190.23,130.61
O1747,2024-06-02 00:00:00,C10308,India,Bengaluru,Web,P1078,Electronics,Audio,395.1,1,0.01,389.72,255.01
O1747,2024-06-02 00:00:00,C10308,India,Bengaluru,Web,P1007,Electronics,Phones,1121.89,3,0.0,3365.68,2604.66
O1748,2023-08-14 00:00:00,C11433,USA,Austin,Mobile App,P1306,Beauty,Haircare,573.86,2,0.03,1112.35,864.05
O1748,2023-08-14 00:00:00,C11433,USA,Austin,Mobile App,P1304,Beauty,Haircare,969.52,3,0.0,2908.56,1992.25
O1749,2024-10-25 00:00:00,C11602,Germany,Cologne,Web,P1191,Fashion,Accessories,1229.58,3,0.0,3688.75,2706.03
O1749,2024-10-25 00:00:00,C11602,Germany,Cologne,Web,P1165,Fashion,Women,982.55,4,0.0,3930.22,2467.11
O1750,2023-08-20 00:00:00,C10919,Canada,Vancouver,Web,P1031,Electronics,Laptops,262.6,1,0.0,262.6,204.81
O1750,2023-08-20 00:00:00,C10919,Canada,Vancouver,Web,P1078,Electronics,Audio,448.15,1,0.0,448.15,338.69
O1750,2023-08-20 00:00:00,C10919,Canada,Vancouver,Web,P1080,Home,Furniture,954.81,1,0.0,954.81,639.02
O1751,2023-09-06 00:00:00,C10186,Canada,Montreal,Marketplace,P1126,Home,Decor,1032.92,1,0.0,1032.92,726.1
O1752,2023-01-15 00:00:00,C10291,India,Mumbai,Mobile App,P1079,Electronics,Audio,109.51,2,0.0,219.02,134.71
O1753,2023-04-11 00:00:00,C10707,USA,New York,Mobile App,P1285,Beauty,Makeup,51.07,3,0.0,153.21,96.94
O1753,2023-04-11 00:00:00,C10707,USA,New York,Mobile App,P1086,Home,Furniture,884.76,1,0.0,884.76,612.83
O1753,2023-04-11 00:00:00,C10707,USA,New York,Mobile App,P1023,Electronics,Laptops,376.4,1,0.0,376.4,240.43
O1754,2024-02-22 00:00:00,C10367,USA,Chicago,Retail Store,P1180,Fashion,Accessories,421.89,2,0.0,843.77,586.28
O1754,2024-02-22 00:00:00,C10367,USA,Chicago,Retail Store,P1120,Home,Decor,749.92,2,0.0,1499.85,1122.7
O1754,2024-02-22 00:00:00,C10367,USA,Chicago,Retail Store,P1296,Beauty,Makeup,972.16,1,0.0,972.16,720.57
O1755,2024-05-17 00:00:00,C10167,USA,New York,Web,P1270,Beauty,Skincare,711.55,2,0.0,1423.11,1040.89
O1755,2024-05-17 00:00:00,C10167,USA,New York,Web,P1180,Fashion,Accessories,424.88,2,0.0,849.76,476.03
O1756,2023-12-11 00:00:00,C10922,Australia,Sydney,Web,P1182,Fashion,Accessories,1202.22,1,0.05,1138.95,914.84
O1756,2023-12-11 00:00:00,C10922,Australia,Sydney,Web,P1223,Sports,Fitness,536.48,4,0.05,2036.05,1251.96
O1757,2023-09-29 00:00:00,C11146,USA,Chicago,Mobile App,P1118,Home,Kitchen,1117.2,2,0.0,2234.4,1695.82
O1758,2023-09-02 00:00:00,C11400,UK,Bristol,Retail Store,P1169,Fashion,Women,797.11,3,0.0,2391.33,1386.1
O1758,2023-09-02 00:00:00,C11400,UK,Bristol,Retail Store,P1271,Beauty,Skincare,944.5,1,0.0,944.5,591.65
O1759,2024-05-04 00:00:00,C10544,Sweden,Malmö,Web,P1090,Home,Furniture,137.15,5,0.0,685.73,502.38
O1759,2024-05-04 00:00:00,C10544,Sweden,Malmö,Web,P1156,Fashion,Men,804.07,2,0.0,1608.14,1233.96
O1759,2024-05-04 00:00:00,C10544,Sweden,Malmö,Web,P1198,Fashion,Accessories,1092.77,1,0.0,1092.77,667.56
O1760,2024-10-15 00:00:00,C10489,Canada,Montreal,Mobile App,P1244,Sports,Athleisure,23.85,2,0.0,47.71,35.97
O1761,2024-10-02 00:00:00,C10958,India,Mumbai,Web,P1027,Electronics,Laptops,722.2,1,0.0,722.2,544.2
O1761,2024-10-02 00:00:00,C10958,India,Mumbai,Web,P1298,Beauty,Makeup,561.01,2,0.11,999.36,801.91
O1762,2024-09-07 00:00:00,C10807,Australia,Melbourne,Mobile App,P1004,Electronics,Phones,203.17,2,0.0,406.35,303.11
O1762,2024-09-07 00:00:00,C10807,Australia,Melbourne,Mobile App,P1057,Electronics,Accessories,200.34,1,0.0,200.34,118.79
O1763,2023-11-27 00:00:00,C10056,Sweden,Malmö,Retail Store,P1165,Fashion,Women,843.33,3,0.0,2529.98,1540.06
O1764,2023-06-15 00:00:00,C11244,Sweden,Gothenburg,Web,P1122,Home,Decor,317.35,1,0.06,299.73,198.96
O1764,2023-06-15 00:00:00,C11244,Sweden,Gothenburg,Web,P1074,Electronics,Audio,869.8,2,0.0,1739.59,1144.38
O1765,2023-10-13 00:00:00,C10141,UK,Bristol,Mobile App,P1139,Home,Decor,1374.83,2,0.0,2749.66,2171.84
O1765,2023-10-13 00:00:00,C10141,UK,Bristol,Mobile App,P1146,Fashion,Men,801.49,1,0.09,725.48,492.11
O1765,2023-10-13 00:00:00,C10141,UK,Bristol,Mobile App,P1273,Beauty,Skincare,754.18,2,0.05,1435.09,922.98
O1766,2023-12-20 00:00:00,C11159,Brazil,Brasília,Web,P1287,Beauty,Makeup,632.37,3,0.0,1897.12,1480.38
O1767,2023-12-02 00:00:00,C11461,Netherlands,Rotterdam,Web,P1021,Electronics,Laptops,211.02,1,0.0,211.02,166.13
O1767,2023-12-02 00:00:00,C11461,Netherlands,Rotterdam,Web,P1158,Fashion,Men,364.92,1,0.0,364.92,286.4
O1767,2023-12-02 00:00:00,C11461,Netherlands,Rotterdam,Web,P1078,Electronics,Audio,590.84,2,0.0,1181.68,875.45
O1768,2023-09-27 00:00:00,C10284,Brazil,Brasília,Mobile App,P1001,Electronics,Phones,894.17,3,0.0,2682.51,2138.14
O1768,2023-09-27 00:00:00,C10284,Brazil,Brasília,Mobile App,P1076,Electronics,Audio,775.38,2,0.0,1550.77,934.55
O1769,2024-04-09 00:00:00,C11268,UK,Bristol,Web,P1202,Sports,Outdoor,187.25,1,0.0,187.25,115.45
O1769,2024-04-09 00:00:00,C11268,UK,Bristol,Web,P1142,Fashion,Men,624.71,2,0.0,1249.42,748.88
O1770,2023-01-27 00:00:00,C11068,Australia,Brisbane,Retail Store,P1181,Fashion,Accessories,139.13,1,0.0,139.13,77.87
O1770,2023-01-27 00:00:00,C11068,Australia,Brisbane,Retail Store,P1198,Fashion,Accessories,1040.2,3,0.0,3120.6,2218.03
O1771,2024-02-26 00:00:00,C10502,Germany,Hamburg,Web,P1252,Sports,Athleisure,958.5,6,0.0,5751.02,3974.62
O1772,2024-03-07 00:00:00,C10354,Netherlands,Amsterdam,Web,P1031,Electronics,Laptops,182.11,4,0.0,728.44,491.4
O1772,2024-03-07 00:00:00,C10354,Netherlands,Amsterdam,Web,P1236,Sports,Fitness,301.65,2,0.0,603.29,390.01
O1772,2024-03-07 00:00:00,C10354,Netherlands,Amsterdam,Web,P1224,Sports,Fitness,379.77,3,0.0,1139.31,638.56
O1773,2023-11-12 00:00:00,C11514,Sweden,Gothenburg,Web,P1003,Electronics,Phones,753.9,3,0.13,1977.53,1610.45
O1774,2023-03-27 00:00:00,C10289,Brazil,São Paulo,Mobile App,P1184,Fashion,Accessories,330.63,2,0.0,661.27,414.01
O1774,2023-03-27 00:00:00,C10289,Brazil,São Paulo,Mobile App,P1272,Beauty,Skincare,1190.57,4,0.0,4762.29,3286.32
O1774,2023-03-27 00:00:00,C10289,Brazil,São Paulo,Mobile App,P1236,Sports,Fitness,425.8,1,0.0,425.8,325.2
O1775,2023-09-08 00:00:00,C11350,Brazil,São Paulo,Mobile App,P1195,Fashion,Accessories,421.98,1,0.08,390.29,276.24
O1775,2023-09-08 00:00:00,C11350,Brazil,São Paulo,Mobile App,P1226,Sports,Fitness,1284.66,3,0.0,3853.97,2858.13
O1775,2023-09-08 00:00:00,C11350,Brazil,São Paulo,Mobile App,P1042,Electronics,Accessories,50.66,2,0.1,91.46,64.08
O1776,2024-01-19 00:00:00,C11456,Netherlands,Amsterdam,Web,P1155,Fashion,Men,332.66,1,0.0,332.66,237.29
O1777,2023-05-15 00:00:00,C11222,Sweden,Malmö,Marketplace,P1240,Sports,Athleisure,1248.31,3,0.0,3744.94,2087.52
O1778,2024-01-12 00:00:00,C10574,France,Paris,Mobile App,P1278,Beauty,Skincare,547.05,3,0.0,1641.15,1009.87
O1779,2024-01-16 00:00:00,C10286,UK,Bristol,Web,P1049,Electronics,Accessories,238.21,2,0.0,476.42,264.52
O1779,2024-01-16 00:00:00,C10286,UK,Bristol,Web,P1212,Sports,Outdoor,869.66,1,0.15,740.59,639.13
O1779,2024-01-16 00:00:00,C10286,UK,Bristol,Web,P1114,Home,Kitchen,962.4,2,0.0,1924.8,1400.29
O1780,2023-12-01 00:00:00,C11161,USA,Seattle,Web,P1036,Electronics,Laptops,321.79,1,0.07,300.77,236.46
O1780,2023-12-01 00:00:00,C11161,USA,Seattle,Web,P1047,Electronics,Accessories,595.89,1,0.0,595.89,450.76
O1781,2023-02-23 00:00:00,C10828,Canada,Vancouver,Mobile App,P1109,Home,Kitchen,101.23,4,0.0,404.92,297.28
O1781,2023-02-23 00:00:00,C10828,Canada,Vancouver,Mobile App,P1102,Home,Kitchen,332.5,3,0.0,997.51,774.61
O1781,2023-02-23 00:00:00,C10828,Canada,Vancouver,Mobile App,P1161,Fashion,Women,712.06,1,0.0,712.06,492.98
O1782,2023-10-30 00:00:00,C11386,Sweden,Gothenburg,Web,P1105,Home,Kitchen,303.97,1,0.0,303.97,241.68
O1783,2024-01-08 00:00:00,C11332,France,Lyon,Web,P1085,Home,Furniture,369.7,1,0.0,369.7,295.65
O1784,2023-03-24 00:00:00,C10409,USA,Seattle,Marketplace,P1283,Beauty,Makeup,118.03,2,0.0,236.05,165.03
O1784,2023-03-24 00:00:00,C10409,USA,Seattle,Marketplace,P1182,Fashion,Accessories,1012.54,4,0.0,4050.17,2876.86
O1785,2024-10-23 00:00:00,C10194,Brazil,Rio de Janeiro,Mobile App,P1254,Sports,Athleisure,204.44,2,0.0,408.87,251.81
O1786,2024-10-30 00:00:00,C11511,UK,Bristol,Retail Store,P1099,Home,Furniture,147.1,3,0.02,430.27,278.08
O1786,2024-10-30 00:00:00,C11511,UK,Bristol,Retail Store,P1172,Fashion,Women,579.05,2,0.04,1115.87,843.37
O1787,2024-09-21 00:00:00,C11675,UK,Manchester,Web,P1283,Beauty,Makeup,109.28,3,0.0,327.84,207.81
O1788,2023-05-31 00:00:00,C11334,Australia,Brisbane,Marketplace,P1189,Fashion,Accessories,274.1,1,0.0,274.1,186.81
O1788,2023-05-31 00:00:00,C11334,Australia,Brisbane,Marketplace,P1059,Electronics,Accessories,335.54,3,0.0,1006.63,560.78
O1789,2024-01-14 00:00:00,C10663,Brazil,Rio de Janeiro,Web,P1014,Electronics,Phones,280.39,1,0.0,280.39,189.33
O1789,2024-01-14 00:00:00,C10663,Brazil,Rio de Janeiro,Web,P1166,Fashion,Women,393.89,4,0.0,1575.58,986.38
O1790,2023-02-28 00:00:00,C11406,Canada,Montreal,Retail Store,P1026,Electronics,Laptops,243.45,1,0.0,243.45,142.22
O1791,2024-06-10 00:00:00,C10839,France,Lyon,Marketplace,P1213,Sports,Outdoor,312.16,1,0.0,312.16,243.55
O1792,2023-02-21 00:00:00,C10755,Australia,Brisbane,Mobile App,P1041,Electronics,Accessories,665.71,1,0.0,665.71,509.3
O1793,2024-01-26 00:00:00,C10951,Germany,Munich,Mobile App,P1295,Beauty,Makeup,398.11,6,0.0,2388.65,1848.14
O1794,2023-12-02 00:00:00,C10640,France,Lyon,Retail Store,P1307,Beauty,Haircare,474.9,4,0.0,1899.61,1248.48
O1794,2023-12-02 00:00:00,C10640,France,Lyon,Retail Store,P1305,Beauty,Haircare,1000.12,1,0.12,879.18,714.73
O1794,2023-12-02 00:00:00,C10640,France,Lyon,Retail Store,P1118,Home,Kitchen,1255.75,4,0.0,5023.0,3497.69
O1795,2023-07-06 00:00:00,C10006,Brazil,Brasília,Mobile App,P1199,Fashion,Accessories,991.75,1,0.0,991.75,672.18
O1795,2023-07-06 00:00:00,C10006,Brazil,Brasília,Mobile App,P1230,Sports,Fitness,956.21,6,0.1,5159.89,3195.96
O1795,2023-07-06 00:00:00,C10006,Brazil,Brasília,Mobile App,P1020,Electronics,Laptops,609.49,2,0.0,1218.97,676.29
O1796,2024-10-09 00:00:00,C11135,Canada,Vancouver,Mobile App,P1130,Home,Decor,629.44,5,0.0,3147.22,2421.69
O1796,2024-10-09 00:00:00,C11135,Canada,Vancouver,Mobile App,P1135,Home,Decor,474.24,3,0.03,1385.55,1010.98
O1797,2024-08-28 00:00:00,C11687,France,Paris,Web,P1142,Fashion,Men,712.32,3,0.11,1910.25,1319.85
O1797,2024-08-28 00:00:00,C11687,France,Paris,Web,P1129,Home,Decor,474.41,1,0.03,461.33,354.6
O1798,2023-08-20 00:00:00,C10467,UK,London,Mobile App,P1138,Home,Decor,443.78,3,0.13,1162.25,1054.5
O1799,2023-11-27 00:00:00,C11123,Australia,Brisbane,Web,P1269,Beauty,Skincare,343.83,4,0.0,1375.33,981.32
O1800,2023-02-26 00:00:00,C11166,UK,Bristol,Web,P1175,Fashion,Women,188.4,1,0.03,182.38,112.97
O1800,2023-02-26 00:00:00,C11166,UK,Bristol,Web,P1232,Sports,Fitness,772.28,2,0.1,1388.81,948.08
O1800,2023-02-26 00:00:00,C11166,UK,Bristol,Web,P1039,Electronics,Laptops,525.01,1,0.02,511.99,340.13
O1801,2024-03-27 00:00:00,C10350,Brazil,Rio de Janeiro,Web,P1225,Sports,Fitness,331.3,2,0.0,662.61,477.82
O1801,2024-03-27 00:00:00,C10350,Brazil,Rio de Janeiro,Web,P1185,Fashion,Accessories,1084.73,3,0.15,2768.69,1921.38
O1802,2023-10-22 00:00:00,C10821,Germany,Hamburg,Retail Store,P1136,Home,Decor,673.4,1,0.07,628.87,518.73
O1802,2023-10-22 00:00:00,C10821,Germany,Hamburg,Retail Store,P1046,Electronics,Accessories,394.92,1,0.0,394.92,265.21
O1803,2023-05-05 00:00:00,C10134,USA,New York,Mobile App,P1277,Beauty,Skincare,723.32,1,0.0,723.32,412.69
O1804,2024-05-02 00:00:00,C10473,Australia,Melbourne,Web,P1268,Beauty,Skincare,498.02,1,0.0,498.02,283.04
O1804,2024-05-02 00:00:00,C10473,Australia,Melbourne,Web,P1227,Sports,Fitness,566.02,2,0.0,1132.04,752.05
O1805,2023-03-19 00:00:00,C10816,Netherlands,Rotterdam,Retail Store,P1254,Sports,Athleisure,201.09,1,0.02,196.27,125.33
